TIME,GEO,ANIMALS,MONTH,UNIT,Value
2011,Denmark,"Bovine animals, 1 year",December,Thousand heads (animals),306
2011,Germany (until 1990 former territory of the FRG),Live bovine animals,December,Thousand heads (animals),"12,527.84"
2011,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year",December,Thousand heads (animals),"3,851.20"
2011,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),221.13
2011,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"3,630.07"
2011,Germany (until 1990 former territory of the FRG),"Bovine animals, 1 year",December,Thousand heads (animals),"2,930.61"
2011,Estonia,Live bovine animals,December,Thousand heads (animals),238.3
2011,Estonia,"Bovine animals, less than 1 year",December,Thousand heads (animals),62.6
2011,Estonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),3.2
2011,Estonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),59.4
2011,Estonia,"Bovine animals, 1 year",December,Thousand heads (animals),47.3
2011,Ireland,Live bovine animals,December,Thousand heads (animals),"5,925.32"
2011,Ireland,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,868.01"
2011,Ireland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),4.5
2011,Ireland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"1,863.51"
2011,Ireland,"Bovine animals, 1 year",December,Thousand heads (animals),"1,441.88"
2011,Greece,Live bovine animals,December,Thousand heads (animals),681
2011,Greece,"Bovine animals, less than 1 year",December,Thousand heads (animals),191
2011,Greece,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),66
2011,Greece,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),125
2011,Greece,"Bovine animals, 1 year",December,Thousand heads (animals),125
2011,Spain,Live bovine animals,December,Thousand heads (animals),"5,923.11"
2011,Spain,"Bovine animals, less than 1 year",December,Thousand heads (animals),"2,078.04"
2011,Spain,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"1,379.93"
2011,Spain,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),698.11
2011,Spain,"Bovine animals, 1 year",December,Thousand heads (animals),774.71
2011,France,Live bovine animals,December,Thousand heads (animals),"19,129.00"
2011,France,"Bovine animals, less than 1 year",December,Thousand heads (animals),"5,525.00"
2011,France,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),650
2011,France,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"4,875.00"
2011,France,"Bovine animals, 1 year",December,Thousand heads (animals),"3,311.00"
2011,Croatia,Live bovine animals,December,Thousand heads (animals),446.5
2011,Croatia,"Bovine animals, less than 1 year",December,Thousand heads (animals),145.9
2011,Croatia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),21.7
2011,Croatia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),124.2
2011,Croatia,"Bovine animals, 1 year",December,Thousand heads (animals),90.2
2011,Italy,Live bovine animals,December,Thousand heads (animals),"6,251.93"
2011,Italy,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,782.81"
2011,Italy,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),509.9
2011,Italy,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"1,272.90"
2011,Italy,"Bovine animals, 1 year",December,Thousand heads (animals),"1,393.94"
2011,Cyprus,Live bovine animals,December,Thousand heads (animals),56.92
2011,Cyprus,"Bovine animals, less than 1 year",December,Thousand heads (animals),21.07
2011,Cyprus,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),9.54
2011,Cyprus,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),11.53
2011,Cyprus,"Bovine animals, 1 year",December,Thousand heads (animals),9.89
2011,Latvia,Live bovine animals,December,Thousand heads (animals),380.61
2011,Latvia,"Bovine animals, less than 1 year",December,Thousand heads (animals),103.87
2011,Latvia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),50.37
2011,Latvia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),53.5
2011,Latvia,"Bovine animals, 1 year",December,Thousand heads (animals),66.73
2011,Lithuania,Live bovine animals,December,Thousand heads (animals),752.4
2011,Lithuania,"Bovine animals, less than 1 year",December,Thousand heads (animals),200.7
2011,Lithuania,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),61.4
2011,Lithuania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),139.3
2011,Lithuania,"Bovine animals, 1 year",December,Thousand heads (animals),144.1
2011,Luxembourg,Live bovine animals,December,Thousand heads (animals),188.09
2011,Luxembourg,"Bovine animals, less than 1 year",December,Thousand heads (animals),51.92
2011,Luxembourg,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),5.52
2011,Luxembourg,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),46.4
2011,Luxembourg,"Bovine animals, 1 year",December,Thousand heads (animals),42.75
2011,Hungary,Live bovine animals,December,Thousand heads (animals),697
2011,Hungary,"Bovine animals, less than 1 year",December,Thousand heads (animals),188
2011,Hungary,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),60
2011,Hungary,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),128
2011,Hungary,"Bovine animals, 1 year",December,Thousand heads (animals),137
2011,Malta,Live bovine animals,December,Thousand heads (animals),15.07
2011,Malta,"Bovine animals, less than 1 year",December,Thousand heads (animals),4.47
2011,Malta,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),0
2011,Malta,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),4.47
2011,Malta,"Bovine animals, 1 year",December,Thousand heads (animals),3.49
2011,Netherlands,Live bovine animals,December,Thousand heads (animals),"3,912.00"
2011,Netherlands,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,581.00"
2011,Netherlands,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"1,005.00"
2011,Netherlands,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),576
2011,Netherlands,"Bovine animals, 1 year",December,Thousand heads (animals),591
2011,Austria,Live bovine animals,December,Thousand heads (animals),"1,976.53"
2011,Austria,"Bovine animals, less than 1 year",December,Thousand heads (animals),623.36
2011,Austria,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),164.77
2011,Austria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),458.6
2011,Austria,"Bovine animals, 1 year",December,Thousand heads (animals),429.93
2011,Poland,Live bovine animals,December,Thousand heads (animals),"5,500.94"
2011,Poland,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,361.63"
2011,Poland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),77.95
2011,Poland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"1,283.68"
2011,Poland,"Bovine animals, 1 year",December,Thousand heads (animals),"1,256.20"
2011,Portugal,Live bovine animals,December,Thousand heads (animals),"1,519.11"
2011,Portugal,"Bovine animals, less than 1 year",December,Thousand heads (animals),462.17
2011,Portugal,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),133.07
2011,Portugal,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),329.11
2011,Portugal,"Bovine animals, 1 year",December,Thousand heads (animals),209.55
2011,Romania,Live bovine animals,December,Thousand heads (animals),"1,988.90"
2011,Romania,"Bovine animals, less than 1 year",December,Thousand heads (animals),451.8
2011,Romania,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),147
2011,Romania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),304.8
2011,Romania,"Bovine animals, 1 year",December,Thousand heads (animals),220.2
2011,Slovenia,Live bovine animals,December,Thousand heads (animals),462.3
2011,Slovenia,"Bovine animals, less than 1 year",December,Thousand heads (animals),146.2
2011,Slovenia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),13.29
2011,Slovenia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),132.92
2011,Slovenia,"Bovine animals, 1 year",December,Thousand heads (animals),119.06
2011,Slovakia,Live bovine animals,December,Thousand heads (animals),463.36
2011,Slovakia,"Bovine animals, less than 1 year",December,Thousand heads (animals),133.26
2011,Slovakia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),18.66
2011,Slovakia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),114.6
2011,Slovakia,"Bovine animals, 1 year",December,Thousand heads (animals),91.41
2011,Finland,Live bovine animals,December,Thousand heads (animals),902.68
2011,Finland,"Bovine animals, less than 1 year",December,Thousand heads (animals),303.58
2011,Finland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),3.64
2011,Finland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),299.93
2011,Finland,"Bovine animals, 1 year",December,Thousand heads (animals),222.43
2011,Sweden,Live bovine animals,December,Thousand heads (animals),"1,449.73"
2011,Sweden,"Bovine animals, less than 1 year",December,Thousand heads (animals),479.91
2011,Sweden,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),21.31
2011,Sweden,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),458.6
2011,Sweden,"Bovine animals, 1 year",December,Thousand heads (animals),330.18
2011,United Kingdom,Live bovine animals,December,Thousand heads (animals),"9,675.00"
2011,United Kingdom,"Bovine animals, less than 1 year",December,Thousand heads (animals),"2,857.00"
2011,United Kingdom,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),26
2011,United Kingdom,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"2,831.00"
2011,United Kingdom,"Bovine animals, 1 year",December,Thousand heads (animals),"2,344.00"
2011,Iceland,Live bovine animals,December,Thousand heads (animals),73.6
2011,Iceland,"Bovine animals, less than 1 year",December,Thousand heads (animals),20.3
2011,Iceland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),0.5
2011,Iceland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),19.8
2011,Iceland,"Bovine animals, 1 year",December,Thousand heads (animals),15.7
2011,Serbia,Live bovine animals,December,Thousand heads (animals),937
2011,Serbia,"Bovine animals, less than 1 year",December,Thousand heads (animals),288
2011,Serbia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),47
2011,Serbia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),241
2011,Serbia,"Bovine animals, 1 year",December,Thousand heads (animals),103
2011,Bosnia and Herzegovina,Live bovine animals,December,Thousand heads (animals),455
2011,Bosnia and Herzegovina,"Bovine animals, less than 1 year",December,Thousand heads (animals),101
2011,Bosnia and Herzegovina,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),27
2011,Bosnia and Herzegovina,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),74
2011,Bosnia and Herzegovina,"Bovine animals, 1 year",December,Thousand heads (animals),70
2012,European Union - 28 countries,Live bovine animals,December,Thousand heads (animals),"87,296.95"
2012,European Union - 28 countries,"Bovine animals, less than 1 year",December,Thousand heads (animals),"26,441.50"
2012,European Union - 28 countries,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"5,120.26"
2012,European Union - 28 countries,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"21,321.24"
2012,European Union - 28 countries,"Bovine animals, 1 year",December,Thousand heads (animals),"17,907.12"
2012,European Union - 27 countries (2007-2013),Live bovine animals,December,Thousand heads (animals),"86,844.95"
2012,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year",December,Thousand heads (animals),"26,298.50"
2012,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"5,096.26"
2012,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"21,202.24"
2012,European Union - 27 countries (2007-2013),"Bovine animals, 1 year",December,Thousand heads (animals),"17,806.12"
2012,European Union - 25 countries (2004-2006),Live bovine animals,December,Thousand heads (animals),"84,300.52"
2012,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year",December,Thousand heads (animals),"25,719.26"
2012,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"4,889.75"
2012,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"20,829.51"
2012,European Union - 25 countries (2004-2006),"Bovine animals, 1 year",December,Thousand heads (animals),"17,506.65"
2012,European Union - 15 countries (1995-2004),Live bovine animals,December,Thousand heads (animals),"74,327.16"
2012,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year",December,Thousand heads (animals),"23,048.08"
2012,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"4,538.37"
2012,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"18,509.71"
2012,European Union - 15 countries (1995-2004),"Bovine animals, 1 year",December,Thousand heads (animals),"15,232.63"
2012,Belgium,Live bovine animals,December,Thousand heads (animals),"2,438.18"
2012,Belgium,"Bovine animals, less than 1 year",December,Thousand heads (animals),732.91
2012,Belgium,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),166.26
2012,Belgium,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),566.65
2012,Belgium,"Bovine animals, 1 year",December,Thousand heads (animals),483.59
2012,Bulgaria,Live bovine animals,December,Thousand heads (animals),535.32
2012,Bulgaria,"Bovine animals, less than 1 year",December,Thousand heads (animals),121.44
2012,Bulgaria,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),48.91
2012,Bulgaria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),72.53
2012,Bulgaria,"Bovine animals, 1 year",December,Thousand heads (animals),64.17
2012,Czechia,Live bovine animals,December,Thousand heads (animals),"1,321.06"
2012,Czechia,"Bovine animals, less than 1 year",December,Thousand heads (animals),395.28
2012,Czechia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),9.01
2012,Czechia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),386.28
2012,Czechia,"Bovine animals, 1 year",December,Thousand heads (animals),297.94
2012,Denmark,Live bovine animals,December,Thousand heads (animals),"1,607.00"
2012,Denmark,"Bovine animals, less than 1 year",December,Thousand heads (animals),545
2012,Denmark,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),265
2012,Denmark,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),280
2012,Denmark,"Bovine animals, 1 year",December,Thousand heads (animals),314
2012,Germany (until 1990 former territory of the FRG),Live bovine animals,December,Thousand heads (animals),"12,506.77"
2012,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year",December,Thousand heads (animals),"3,868.37"
2012,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),230.03
2012,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"3,638.35"
2012,Germany (until 1990 former territory of the FRG),"Bovine animals, 1 year",December,Thousand heads (animals),"2,939.89"
2012,Estonia,Live bovine animals,December,Thousand heads (animals),246
2012,Estonia,"Bovine animals, less than 1 year",December,Thousand heads (animals),65.5
2012,Estonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),3.1
2012,Estonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),62.4
2012,Estonia,"Bovine animals, 1 year",December,Thousand heads (animals),49.5
2012,Ireland,Live bovine animals,December,Thousand heads (animals),"6,253.24"
2012,Ireland,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,986.61"
2012,Ireland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),5.6
2012,Ireland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"1,981.01"
2012,Ireland,"Bovine animals, 1 year",December,Thousand heads (animals),"1,617.10"
2012,Greece,Live bovine animals,December,Thousand heads (animals),685
2012,Greece,"Bovine animals, less than 1 year",December,Thousand heads (animals),202
2012,Greece,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),74
2012,Greece,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),128
2012,Greece,"Bovine animals, 1 year",December,Thousand heads (animals),131
2012,Spain,Live bovine animals,December,Thousand heads (animals),"5,812.61"
2012,Spain,"Bovine animals, less than 1 year",December,Thousand heads (animals),"2,122.07"
2012,Spain,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"1,436.42"
2012,Spain,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),685.65
2012,Spain,"Bovine animals, 1 year",December,Thousand heads (animals),713.93
2012,France,Live bovine animals,December,Thousand heads (animals),"19,052.00"
2012,France,"Bovine animals, less than 1 year",December,Thousand heads (animals),"5,541.00"
2012,France,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),635
2012,France,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"4,906.00"
2012,France,"Bovine animals, 1 year",December,Thousand heads (animals),"3,378.00"
2012,Croatia,Live bovine animals,December,Thousand heads (animals),452
2012,Croatia,"Bovine animals, less than 1 year",December,Thousand heads (animals),143
2012,Croatia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),24
2012,Croatia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),119
2012,Croatia,"Bovine animals, 1 year",December,Thousand heads (animals),101
2012,Italy,Live bovine animals,December,Thousand heads (animals),"6,251.93"
2012,Italy,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,598.35"
2012,Italy,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),443.25
2012,Italy,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"1,155.10"
2012,Italy,"Bovine animals, 1 year",December,Thousand heads (animals),"1,420.84"
2012,Cyprus,Live bovine animals,December,Thousand heads (animals),56.92
2012,Cyprus,"Bovine animals, less than 1 year",December,Thousand heads (animals),20.67
2012,Cyprus,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),9.34
2012,Cyprus,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),11.34
2012,Cyprus,"Bovine animals, 1 year",December,Thousand heads (animals),9.95
2012,Latvia,Live bovine animals,December,Thousand heads (animals),393.1
2012,Latvia,"Bovine animals, less than 1 year",December,Thousand heads (animals),108.42
2012,Latvia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),52.58
2012,Latvia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),55.85
2012,Latvia,"Bovine animals, 1 year",December,Thousand heads (animals),70.02
2012,Lithuania,Live bovine animals,December,Thousand heads (animals),729.2
2012,Lithuania,"Bovine animals, less than 1 year",December,Thousand heads (animals),193.2
2012,Lithuania,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),56.3
2012,Lithuania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),136.9
2012,Lithuania,"Bovine animals, 1 year",December,Thousand heads (animals),144.9
2012,Luxembourg,Live bovine animals,December,Thousand heads (animals),188.3
2012,Luxembourg,"Bovine animals, less than 1 year",December,Thousand heads (animals),52.02
2012,Luxembourg,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),5.29
2012,Luxembourg,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),46.73
2012,Luxembourg,"Bovine animals, 1 year",December,Thousand heads (animals),43.02
2012,Hungary,Live bovine animals,December,Thousand heads (animals),760
2012,Hungary,"Bovine animals, less than 1 year",December,Thousand heads (animals),213
2012,Hungary,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),66
2012,Hungary,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),147
2012,Hungary,"Bovine animals, 1 year",December,Thousand heads (animals),159
2012,Malta,Live bovine animals,December,Thousand heads (animals),15.59
2012,Malta,"Bovine animals, less than 1 year",December,Thousand heads (animals),4.84
2012,Malta,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),0
2012,Malta,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),4.84
2012,Malta,"Bovine animals, 1 year",December,Thousand heads (animals),3.67
2012,Netherlands,Live bovine animals,December,Thousand heads (animals),"3,985.00"
2012,Netherlands,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,623.00"
2012,Netherlands,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),940
2012,Netherlands,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),683
2012,Netherlands,"Bovine animals, 1 year",December,Thousand heads (animals),603
2012,Austria,Live bovine animals,December,Thousand heads (animals),"1,955.62"
2012,Austria,"Bovine animals, less than 1 year",December,Thousand heads (animals),628.72
2012,Austria,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),164.8
2012,Austria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),463.91
2012,Austria,"Bovine animals, 1 year",December,Thousand heads (animals),423.9
2012,Poland,Live bovine animals,December,Thousand heads (animals),"5,520.35"
2012,Poland,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,387.95"
2012,Poland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),120.86
2012,Poland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"1,267.09"
2012,Poland,"Bovine animals, 1 year",December,Thousand heads (animals),"1,323.83"
2012,Portugal,Live bovine animals,December,Thousand heads (animals),"1,497.55"
2012,Portugal,"Bovine animals, less than 1 year",December,Thousand heads (animals),450.9
2012,Portugal,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),120
2012,Portugal,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),330.9
2012,Portugal,"Bovine animals, 1 year",December,Thousand heads (animals),206.19
2012,Romania,Live bovine animals,December,Thousand heads (animals),"2,009.10"
2012,Romania,"Bovine animals, less than 1 year",December,Thousand heads (animals),457.8
2012,Romania,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),157.6
2012,Romania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),300.2
2012,Romania,"Bovine animals, 1 year",December,Thousand heads (animals),235.3
2012,Slovenia,Live bovine animals,December,Thousand heads (animals),460.06
2012,Slovenia,"Bovine animals, less than 1 year",December,Thousand heads (animals),146.56
2012,Slovenia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),12.82
2012,Slovenia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),133.74
2012,Slovenia,"Bovine animals, 1 year",December,Thousand heads (animals),120.02
2012,Slovakia,Live bovine animals,December,Thousand heads (animals),471.08
2012,Slovakia,"Bovine animals, less than 1 year",December,Thousand heads (animals),135.75
2012,Slovakia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),21.37
2012,Slovakia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),114.38
2012,Slovakia,"Bovine animals, 1 year",December,Thousand heads (animals),95.2
2012,Finland,Live bovine animals,December,Thousand heads (animals),901.39
2012,Finland,"Bovine animals, less than 1 year",December,Thousand heads (animals),300.66
2012,Finland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),3.61
2012,Finland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),297.05
2012,Finland,"Bovine animals, 1 year",December,Thousand heads (animals),225.02
2012,Sweden,Live bovine animals,December,Thousand heads (animals),"1,443.58"
2012,Sweden,"Bovine animals, less than 1 year",December,Thousand heads (animals),475.47
2012,Sweden,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),21.11
2012,Sweden,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),454.36
2012,Sweden,"Bovine animals, 1 year",December,Thousand heads (animals),338.15
2012,United Kingdom,Live bovine animals,December,Thousand heads (animals),"9,749.00"
2012,United Kingdom,"Bovine animals, less than 1 year",December,Thousand heads (animals),"2,921.00"
2012,United Kingdom,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),28
2012,United Kingdom,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"2,893.00"
2012,United Kingdom,"Bovine animals, 1 year",December,Thousand heads (animals),"2,395.00"
2012,Iceland,Live bovine animals,December,Thousand heads (animals),72.8
2012,Iceland,"Bovine animals, less than 1 year",December,Thousand heads (animals),20.1
2012,Iceland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),0.5
2012,Iceland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),19.6
2012,Iceland,"Bovine animals, 1 year",December,Thousand heads (animals),20.2
2012,Montenegro,Live bovine animals,December,Thousand heads (animals),85
2012,Montenegro,"Bovine animals, less than 1 year",December,Thousand heads (animals),16
2012,Montenegro,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),8
2012,Montenegro,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),8
2012,Montenegro,"Bovine animals, 1 year",December,Thousand heads (animals),3
2012,North Macedonia,Live bovine animals,December,Thousand heads (animals),251
2012,North Macedonia,"Bovine animals, less than 1 year",December,Thousand heads (animals),68
2012,North Macedonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),8
2012,North Macedonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),60
2012,North Macedonia,"Bovine animals, 1 year",December,Thousand heads (animals),16
2012,Serbia,Live bovine animals,December,Thousand heads (animals),921
2012,Serbia,"Bovine animals, less than 1 year",December,Thousand heads (animals),256
2012,Serbia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),21
2012,Serbia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),235
2012,Serbia,"Bovine animals, 1 year",December,Thousand heads (animals),111
2012,Turkey,Live bovine animals,December,Thousand heads (animals),"14,022.35"
2012,Turkey,"Bovine animals, less than 1 year",December,Thousand heads (animals),"3,418.79"
2012,Turkey,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),19.6
2012,Turkey,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"3,399.18"
2012,Bosnia and Herzegovina,Live bovine animals,December,Thousand heads (animals),446
2012,Bosnia and Herzegovina,"Bovine animals, less than 1 year",December,Thousand heads (animals),88
2012,Bosnia and Herzegovina,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),35
2012,Bosnia and Herzegovina,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),53
2012,Bosnia and Herzegovina,"Bovine animals, 1 year",December,Thousand heads (animals),77
2013,European Union - 28 countries,Live bovine animals,December,Thousand heads (animals),"87,734.43"
2013,European Union - 28 countries,"Bovine animals, less than 1 year",December,Thousand heads (animals),"26,148.11"
2013,European Union - 28 countries,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"5,334.05"
2013,European Union - 28 countries,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"20,813.05"
2013,European Union - 28 countries,"Bovine animals, 1 year",December,Thousand heads (animals),"18,342.16"
2013,European Union - 27 countries (2007-2013),Live bovine animals,December,Thousand heads (animals),"87,292.43"
2013,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year",December,Thousand heads (animals),"26,003.11"
2013,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"5,315.05"
